dappNAme,category,users,Platform,Devact,Volume7d,github,status,Date,license
ClimateCoin,Social,0,Ethereum,0,0,null,Concept,"Jun 11th, 2015",MIT
KENO,Gambling,0,Ethereum,0,0,null,WIP,"Sep 6th, 2017",Apache
Basic Identity Token,Finance,0,Ethereum,0,0,https://github.com/kaustavha/ethwaterloo-bit?utm_source=StateOfTheDApps,WIP,"Oct 24th, 2017",Unknown license
CitEthZen,Social,0,Ethereum,0,0,https://github.com/citethzen/citethzen?utm_source=StateOfTheDApps,WIP,"Oct 24th, 2017",Unknown license
ETHBOX,Gambling,0,Ethereum,0,0,null,Live,"Oct 8th, 2018",Unknown license
Generic Mock,Development,0,Ethereum,0,0,https://github.com/yondonfu/generic-mock?utm_source=StateOfTheDApps,WIP,"Oct 24th, 2017",Unknown license
Zonafide,Security,0,Ethereum,0,0,null,Prototype,"May 17th, 2016",Unknown license
Video Streaming on IPFS,Media,0,Ethereum,1,0,https://github.com/leanthebean/ipfs_streaming?utm_source=StateOfTheDApps,WIP,"Oct 24th, 2017",Unknown license
Rainbow Lottery,Gambling,0,Ethereum,0,0,null,Live,"Aug 7th, 2018",GPL
TrustQ,Storage,0,Ethereum,0,0,https://github.com/twg/eth-waitlist?utm_source=StateOfTheDApps,WIP,"Oct 24th, 2017",Unknown license
DTE,Exchanges,0,Ethereum,0,0,https://github.com/yampi1/DTE?utm_source=StateOfTheDApps,Live,"Sep 8th, 2016",GPL
ETHChronicler,Finance,0,Ethereum,0,0,https://github.com/adisney/ETHChronicler?utm_source=StateOfTheDApps,WIP,"Oct 24th, 2017",Unknown license
EtherButton,Gambling,0,Ethereum,0,0,null,Live,"Apr 18th, 2018",MIT
Smart Student ID,Identity,0,Ethereum,0,0,https://github.com/jenerestain/smart-student?utm_source=StateOfTheDApps,WIP,"Aug 19th, 2017",MIT
CryptoWorldCup,Gambling,0,Ethereum,0,0,null,Live,"Apr 13th, 2018",MIT
Whisper Chat Client,Social,0,Ethereum,1,0,https://github.com/ethereum/meteor-dapp-whisper-chat-client?utm_source=StateOfTheDApps,Beta,"Apr 22nd, 2015",MIT
studbook,Games,0,Ethereum,0,0,https://github.com/ajunge/StudBook?utm_source=StateOfTheDApps,Beta,"Aug 17th, 2015",MIT
Mummy3D,Gambling,0,Ethereum,0,0,null,Live,"Jun 19th, 2018",Unknown license
Principle World Cup,Gambling,0,Ethereum,0,0,https://github.com/principle-network?utm_source=StateOfTheDApps,Concept,"Jul 2nd, 2018",MIT
Baskin REOS,Gambling,0,EOS,0,0,null,Live,"Sep 19th, 2018",Unknown license
Crystal Mines,Games,0,Ethereum,0,0,https://github.com/yampi1/CrystalMines?utm_source=StateOfTheDApps,Live,"Sep 4th, 2016",GPL
Slotthereum,Gambling,0,Ethereum,1,0,https://github.com/slotthereum/source?utm_source=StateOfTheDApps,Live,"Aug 26th, 2017",MIT
TIBRIX,Gambling,0,Ethereum,0,0,null,Prototype,"Sep 2nd, 2018",Proprietary
EthHypeDns,Property,0,Ethereum,0,0,https://github.com/slothbag/EthHypeDns?utm_source=StateOfTheDApps,Live,"Jan 5th, 2016",proprietary
Icebox,Wallet,0,Ethereum,0,0,https://github.com/consenSys/icebox?utm_source=StateOfTheDApps,Live,"Feb 10th, 2016",MIT
Ethereum Alarm Clock,Development,0,Ethereum,41,0,https://github.com/pipermerriam/ethereum-alarm-clock?utm_source=StateOfTheDApps,Live,"Sep 24th, 2015",MIT
Ether Wager,Exchanges,0,Ethereum,0,0,null,Prototype,"Jun 26th, 2017",open source
Dapp Catalog,Social,0,Ethereum,0,0,https://github.com/ethereum/meteor-dapp-catalog?utm_source=StateOfTheDApps,Beta,"Apr 22nd, 2015",MIT
DogRacing,Gambling,0,Ethereum,0,0,null,Live,"Apr 17th, 2018",MIT
LoanBolio,Finance,0,Ethereum,0,0,https://github.com/AkashSarda/LoanSystems?utm_source=StateOfTheDApps,WIP,"Jun 5th, 2017",MIT
Etherstatic,Security,0,Ethereum,1,0,https://github.com/jkeesh/etherstatic?utm_source=StateOfTheDApps,Prototype,"Jun 28th, 2017",Unknown license
EtherCrawler,Games,0,Ethereum,0,0,https://github.com/ConsenSys/ether-crawler?utm_source=StateOfTheDApps,Beta,"Aug 17th, 2015",MIT
Sacrific3d,Gambling,0,Ethereum,0,0,null,Live,"Sep 12th, 2018",Unknown license
King of the Ethill,Gambling,0,Ethereum,0,0,https://github.com/kingoftheethill/kingoftheethill.github.io?utm_source=StateOfTheDApps,Live,"Feb 13th, 2018",MIT
The-Pitts-Circus-Family-Movie,Finance,0,Ethereum,0,0,null,Live,"Jul 30th, 2016",Unknown license
8thereum,Gambling,0,Ethereum,0,0,null,Live,"Jun 14th, 2018",Unknown license
Ethnite,Gambling,0,Ethereum,0,0,null,Live,"Aug 30th, 2018",Unknown license
1protocol,Development,0,Ethereum,0,0,null,WIP,"Jun 28th, 2017",Unknown license
The Pyramid Game,High risk,0,Ethereum,0,0,https://github.com/JesseBusman/PyramidGame?utm_source=StateOfTheDApps,Live,"Sep 30th, 2017",Open Source
Dice For Slice,Gambling,0,Ethereum,0,0,null,Live,"Jun 8th, 2018",MIT
Life Lottery,Gambling,0,Ethereum,0,0,https://github.com/re2005/ETHLottery-Client?utm_source=StateOfTheDApps,Live,"Aug 1st, 2017",MIT
World Cup 2018 Lottery,Gambling,0,Ethereum,0,0,https://github.com/pchaozhong/pchaozhong.github.io?utm_source=StateOfTheDApps,Prototype,"Jun 18th, 2018",Unknown license
Ethervote,Gambling,0,Ethereum,0,0,null,Beta,"May 2nd, 2018",GPL
CryptoConquest,Gambling,0,Ethereum,0,0,null,Live,"Mar 17th, 2018",MIT
Alice,Social,0,Ethereum,0,0,null,Prototype,"Jan 13th, 2017",Unknown license
Crypto Sportz,Gambling,0,Ethereum,0,0,null,Prototype,"Feb 2nd, 2018",Proprietary
Idice,Gambling,0,Ethereum,0,0,null,Live,"Jun 27th, 2018",MIT
ToDoList,Social,0,Ethereum,0,0,https://github.com/mbeaudru/ethereum-todolist?utm_source=StateOfTheDApps,Beta,"Jun 12th, 2017",Unknown license
Roshambo,Gambling,0,Ethereum,0,0,null,Live,"Jan 26th, 2018",MIT
MintChalk,Development,0,Ethereum,0,0,null,Prototype,"Apr 23rd, 2015",Unknown license
WoSNetwork,Gambling,0,Ethereum,0,0,null,Live,"Sep 7th, 2018",Unknown license
cryptocoinwatch,Storage,0,Ethereum,0,0,https://github.com/EtherCasts/cryptocoinwatch?utm_source=StateOfTheDApps,Beta,"Apr 22nd, 2015",MIT
CashCow,Gambling,0,Ethereum,0,0,null,Live,"May 18th, 2018",MIT
Ethup,High risk,0,Ethereum,0,0,https://github.com/ethup/ethup?utm_source=StateOfTheDApps,Live,"Mar 5th, 2019",Unknown license
SnailTroi,High risk,0,Ethereum,0,0,https://github.com/snailking/snailtroi?utm_source=StateOfTheDApps,Live,"Apr 18th, 2019",MIT
LetsBet,Gambling,0,Ethereum,0,0,https://github.com/letsbet?utm_source=StateOfTheDApps,Beta,"Apr 8th, 2018",MIT
Guestbook,Development,0,Ethereum,0,0,https://github.com/olahol/ethereum-web1-guestbook?utm_source=StateOfTheDApps,Prototype,"Jul 6th, 2017",Unknown license
EthSlurp,Storage,0,Ethereum,193,0,https://github.com/Great-Hill-Corporation/quickBlocks?utm_source=StateOfTheDApps,Live,"May 31st, 2016",MIT
0xfair,Gambling,0,Ethereum,0,0,null,Live,"Aug 20th, 2018",MIT
Fortunes,Gambling,0,Ethereum,0,0,null,Live,"Jul 16th, 2018",IDGAF License v1.0
Etherparty,Development,0,Ethereum,7,0,https://github.com/etherparty?utm_source=StateOfTheDApps,Concept,"Aug 15th, 2015",Unknown license
AuctionHouse,Property,0,Ethereum,1,0,https://github.com/dob/auctionhouse?utm_source=StateOfTheDApps,Prototype,"Feb 10th, 2017",MIT
Block-Inspector,Security,0,Ethereum,0,0,https://github.com/Zuehlke/block-inspector?utm_source=StateOfTheDApps,Prototype,"Jun 29th, 2017",MIT
typ3,Development,0,Ethereum,0,0,https://github.com/Mike-Stupich/typ3?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",MIT
Bet Democracy,Gambling,0,Ethereum,0,0,null,Beta,"May 17th, 2018",MIT
WALLΞTH,Wallet,0,Ethereum,7,0,https://github.com/walleth?utm_source=StateOfTheDApps,Prototype,"Jun 27th, 2016",GPL
B-Umbrella,Security,0,Ethereum,0,0,null,Concept,"Jul 7th, 2017",Unknown license
EtherLi Multi-Sig Wallet,Wallet,0,Ethereum,0,0,null,Prototype,"Mar 24th, 2016",Unknown license
EtherAppointment,Social,0,Ethereum,0,0,https://github.com/dec16180/EtherAppointment?utm_source=StateOfTheDApps,WIP,"Jul 16th, 2017",MIT
EthforData,Storage,0,Ethereum,0,0,https://github.com/adkian/ethfordata?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
Crystal Ball MEX,Gambling,0,Ethereum,0,0,null,Beta,"Apr 28th, 2018",MIT
Sleth,Games,0,Ethereum,3,0,https://github.com/jorisbontje/sleth?utm_source=StateOfTheDApps,Prototype,"Apr 22nd, 2015",MIT
Etherisc Social Insurance,Social,0,Ethereum,0,0,https://github.com/etherisc?utm_source=StateOfTheDApps,Prototype,"Feb 20th, 2017",Unknown license
Millionaire Makers,Gambling,0,Ethereum,0,0,null,Live,"Jan 31st, 2018",Unknown license
400EOS,High risk,0,EOS,0,0,null,Live,"Apr 2nd, 2019",MIT
EtherHiLo,Gambling,0,Ethereum,0,0,null,Live,"Mar 27th, 2018",MIT
BlockBet,Gambling,0,Ethereum,0,0,null,Beta,"May 21st, 2018",MIT
ethereum-datetime,Social,0,Ethereum,2,0,https://github.com/pipermerriam/ethereum-datetime?utm_source=StateOfTheDApps,Prototype,"Oct 7th, 2015",MIT
Angular2 + Truffle Starter Dapp,Development,0,Ethereum,0,0,https://github.com/Nikhil22/angular2-truffle-starter-dapp?utm_source=StateOfTheDApps,Prototype,"Jun 17th, 2017",MIT
TinyOracle,Development,0,Ethereum,1,0,https://github.com/axic/tinyoracle?utm_source=StateOfTheDApps,Prototype,"Nov 25th, 2015",MIT
VM Trace Vizualizer,Development,0,Ethereum,0,0,https://github.com/pirapira/vmtrace_visualizer?utm_source=StateOfTheDApps,WIP,"Jul 6th, 2017",Apache
Transaction Relay,Development,0,Ethereum,12,0,https://github.com/iurimatias/TransactionRelay?utm_source=StateOfTheDApps,Prototype,"Sep 4th, 2016",apache
Coinlottery,Gambling,0,Ethereum,0,0,null,Live,"May 28th, 2018",MIT
Crypto Jockey,Gambling,0,Ethereum,0,0,null,Live,"Mar 24th, 2018",Unknown license
Guarante eMarket,Finance,0,Ethereum,0,0,null,Concept,"Apr 29th, 2015",Unknown license
Invest-Box for Ethereum,High risk,0,Ethereum,0,0,null,Live,"May 7th, 2019",Proprietary
meteor-embark,Development,0,Ethereum,0,0,https://github.com/hitchcott/meteor-embark?utm_source=StateOfTheDApps,Prototype,"Sep 30th, 2015",MIT
WeiLend,Finance,0,Ethereum,0,0,https://github.com/WeiLend/WeiLend?utm_source=StateOfTheDApps,WIP,"Jul 8th, 2015",Apache
EulerCoin,Finance,0,Ethereum,0,0,https://github.com/luckytoilet/eulercoin?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
LightWallet,Wallet,0,Ethereum,12,0,https://github.com/ConsenSys/eth-lightwallet?utm_source=StateOfTheDApps,Prototype,"Oct 7th, 2015",MIT
Fomo3D,High risk,1,Ethereum,0,2,null,Live,"Jul 10th, 2018",GNU GPLv3
YOLotto,Gambling,0,Ethereum,0,0,null,WIP,"Jul 21st, 2018",GPL
Youtube contract,Media,0,Ethereum,0,0,https://github.com/oraclize/dapp-youtube-escrow?utm_source=StateOfTheDApps,Beta,"Feb 27th, 2017",MIT
Options,Exchanges,0,Ethereum,0,0,https://github.com/ldct/options?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
BlockCapsule,Storage,0,Ethereum,0,0,null,WIP,"Feb 22nd, 2017",Unknown license
EtherMarket,Finance,0,Ethereum,0,0,https://github.com/ethermarket/ethermarket?utm_source=StateOfTheDApps,WIP,"Apr 28th, 2015",Unknown license
Rock Paper Scissors,Gambling,0,Ethereum,0,0,null,Beta,"Jun 11th, 2018",MIT
Frozeth,Wallet,0,Ethereum,0,0,https://github.com/kobigurk/frozeth?utm_source=StateOfTheDApps,Prototype,"Aug 17th, 2015",MIT
XMR-Web-Miner,Development,0,Ethereum,0,0,https://github.com/lightswarm124/xmr-web-miner?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
AngelEth,Finance,0,Ethereum,0,0,https://github.com/theRoughCode/ethstarter?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
SmartPool,Development,0,Ethereum,0,0,null,WIP,"Jan 18th, 2017",MIT
Futereum Bitcoin,High risk,0,Ethereum,0,0,null,WIP,"Mar 14th, 2019",Open Source
The War of Etherea,Gambling,0,Ethereum,0,0,null,Live,"Sep 11th, 2018",MIT
Swap 20,Exchanges,0,Ethereum,0,0,https://github.com/Schenng/ETHWaterloo-hackathon?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
Time Clock,Social,0,Ethereum,0,0,https://github.com/dmozzy/TimeClock?utm_source=StateOfTheDApps,Prototype,"Nov 13th, 2016",MIT
dapp pricefeed,Development,0,Ethereum,0,0,https://github.com/SilentCicero/meteor-dapp-pricefeed?utm_source=StateOfTheDApps,Prototype,"Apr 22nd, 2015",MIT
Alma,Identity,0,Ethereum,0,0,https://github.com/madgeeklabs/EthAlma?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
Sports3d,High risk,0,Ethereum,0,0,null,Live,"Dec 9th, 2018",Unknown license
AirBits,Finance,0,Ethereum,0,0,https://github.com/yozef/AirBits?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
TokenEscrow,Finance,0,Ethereum,0,0,https://github.com/axic/ethereum-tokenescrow?utm_source=StateOfTheDApps,WIP,"Nov 16th, 2015",MIT
MedicalServices-Patient,Health,0,Ethereum,0,0,https://github.com/russelcoolbit/MedicalServices-Patient?utm_source=StateOfTheDApps,WIP,"May 3rd, 2017",MIT
Ether Riche,Finance,0,Ethereum,0,0,https://github.com/redengin/etherriche?utm_source=StateOfTheDApps,WIP,"Jun 11th, 2017",GPL3
Taxeme,Finance,0,Ethereum,0,0,https://github.com/resilience-me/Taxeme?utm_source=StateOfTheDApps,WIP,"Nov 20th, 2015",MIT
PEAR,Social,0,Ethereum,0,0,https://github.com/ricott1/Pear?utm_source=StateOfTheDApps,Concept,"Oct 24th, 2017",Unknown license
ThunderDivs,High risk,0,Ethereum,0,0,null,Live,"Apr 30th, 2019",None
Kin,Finance,0,Ethereum,0,0,null,WIP,"Jul 6th, 2017",Unknown license
Microtick,Finance,0,Ethereum,0,0,null,Prototype,"Jul 21st, 2016",Unknown license
Trustery,Finance,0,Ethereum,0,0,https://github.com/musalbas/trustery?utm_source=StateOfTheDApps,Prototype,"May 19th, 2016",Unknown license
CCBank,High risk,0,Ethereum,0,0,null,Live,"Apr 12th, 2019",MIT
Wallie DApp,High risk,0,Ethereum,0,0,null,Live,"Oct 16th, 2018",GPL
Win1Million,High risk,0,Ethereum,0,0,null,Live,"Aug 21st, 2018",Commercial
CRYPTOHOMA,High risk,0,Ethereum,0,0,null,Live,"Oct 11th, 2018",Unknown license
5ETH,High risk,0,Ethereum,0,0,https://github.com/5ethio/Eth5io?utm_source=StateOfTheDApps,Live,"Nov 2nd, 2018",Unknown license
Babel,Exchanges,0,Ethereum,0,0,https://github.com/billh93/babel?utm_source=StateOfTheDApps,WIP,"May 10th, 2017",GPLv3
KPCS Ethereum,Property,0,Ethereum,0,0,https://github.com/triage/KPCSEthereum?utm_source=StateOfTheDApps,Prototype,"May 17th, 2016",Unknown license
Miner Token's Mining,High risk,0,Ethereum,0,0,null,Live,"Oct 27th, 2018",MIT
Univereum,Governance,0,Ethereum,0,0,https://github.com/frostiq/univereum?utm_source=StateOfTheDApps,WIP,"Mar 26th, 2017",MIT
Lottereum,Gambling,0,Ethereum,0,0,https://github.com/lotthereum/source?utm_source=StateOfTheDApps,Live,"Jul 22nd, 2017",MIT
GORGONA,High risk,0,Ethereum,0,0,https://github.com/gorgonaio/gorgona?utm_source=StateOfTheDApps,Live,"Sep 29th, 2018",Unknown license
Slock It,Security,0,Ethereum,169,0,https://github.com/slockit?utm_source=StateOfTheDApps,Prototype,"Oct 2nd, 2015",GPL
Curation Markets,Exchanges,0,Ethereum,0,0,null,Concept,"Jun 22nd, 2017",Unknown license
PoWH4D - P4D,High risk,1,Ethereum,0,0,null,Live,"Dec 1st, 2018",Unknown license
web3console,Wallet,0,Ethereum,0,0,https://github.com/ranjanmanishr/Web3Console?utm_source=StateOfTheDApps,Prototype,"Apr 4th, 2017",MIT
HYIPR ETH 440,High risk,0,Ethereum,0,0,null,Live,"Apr 9th, 2019",NA
CryptoBowl,Gambling,0,Ethereum,0,0,null,Live,"Feb 3rd, 2018",MIT
Regis,Storage,0,Ethereum,0,0,null,WIP,"Apr 24th, 2016",MIT
BURNUP,Gambling,0,Ethereum,0,0,null,Live,"Mar 20th, 2018",MIT
BankOfEth - Eth Making Bot,High risk,0,Ethereum,0,0,null,Live,"Sep 26th, 2018",Unknown license
MyMillionsEOS,High risk,0,EOS,0,0,null,Live,"Feb 18th, 2019",GPL
Lucky Invest,High risk,0,Ethereum,0,0,null,Live,"Oct 30th, 2018",MIT
SafeMarket,Finance,0,Ethereum,1,0,https://github.com/SafeMarket?utm_source=StateOfTheDApps,Prototype,"Nov 9th, 2015",MIT
ethsoccer,Gambling,0,Ethereum,0,0,null,WIP,"Jun 10th, 2018",GPL
HYIPRETH441,High risk,0,Ethereum,0,0,null,Live,"Apr 16th, 2019",NA
EatMyBet,Gambling,0,Ethereum,0,0,null,WIP,"Jun 11th, 2018",GPL
Buidl Today,Gambling,0,Ethereum,0,0,null,Beta,"May 27th, 2018",Private
Raikoth,Finance,0,Ethereum,0,0,https://github.com/moridinamael/raikoth?utm_source=StateOfTheDApps,Concept,"Aug 26th, 2015",proprietary
Super6,High risk,0,Ethereum,0,0,null,Live,"Dec 13th, 2018",Unknown license
Lottoken,Gambling,0,Ethereum,0,0,https://github.com/lottoken/lottoken?utm_source=StateOfTheDApps,Live,"Nov 6th, 2017",MIT
btcrelay,Exchanges,0,Ethereum,3,0,https://github.com/ethereum/btcrelay?utm_source=StateOfTheDApps,Live,"May 3rd, 2016",MIT
Fantasy Sports,Gambling,0,Ethereum,0,0,null,Live,"Feb 27th, 2018",MIT
Ether Las Vegas,Gambling,0,Ethereum,0,0,null,Beta,"Mar 19th, 2018",Unknown license
voteholder,Social,0,Ethereum,0,0,null,Concept,"May 26th, 2016",Unknown license
Crypto Miner Token,High risk,0,Ethereum,0,0,null,Live,"Sep 28th, 2018",MIT
Smart Contract and Settlement,Social,0,Ethereum,0,0,https://github.com/dannyaxa/dapp?utm_source=StateOfTheDApps,Concept,"May 29th, 2017",GPL
EthRPS,Gambling,0,Ethereum,0,0,null,Live,"Sep 8th, 2017",MIT
SmartRaffle,Gambling,0,Ethereum,0,0,null,Beta,"Mar 7th, 2018",Proprietary
FarmBank,High risk,0,EOS,0,0,null,Live,"Apr 4th, 2019",Unknown license
Watchdog,Storage,0,Ethereum,0,0,null,Concept,"Mar 27th, 2016",Unknown license
LAVA,Media,0,Ethereum,0,0,null,WIP,"Jun 14th, 2016",Unknown license
Brave3D,High risk,0,Ethereum,0,0,null,Live,"Oct 23rd, 2018",Unknown license
Luckybuddy,High risk,0,Ethereum,0,0,null,Live,"Oct 1st, 2018",GPL
DiceyBit,Gambling,0,Ethereum,0,0,https://github.com/DiceyBit?utm_source=StateOfTheDApps,Live,"Aug 30th, 2017",Commercial
Digital Currency Options,High risk,0,EOS,0,0,null,Live,"Jun 14th, 2019",Stephen Thomas
Teris,High risk,0,Ethereum,0,0,null,Live,"Sep 21st, 2018",Unknown license
LottoPI Daily 6%,High risk,0,Ethereum,0,0,null,Live,"Sep 12th, 2018",Unknown license
ither pro,High risk,0,Ethereum,0,0,null,Live,"Oct 24th, 2018",Unknown license
Miner Token's 200%,High risk,0,Ethereum,0,0,null,Live,"Oct 23rd, 2018",Unknown license
ETH FORTNITE,High risk,0,Ethereum,0,0,null,Live,"Jan 11th, 2019",MIT
EthCrystal FOMO,High risk,0,Ethereum,0,0,null,Live,"Oct 19th, 2018",Unknown license
Slaughter3d,High risk,0,Ethereum,0,0,null,Live,"Sep 29th, 2018",Unknown license
High-Stakes SmartRoulette,Gambling,0,Ethereum,0,0,https://github.com/gorgos/Highstakes-SmartRoulette?utm_source=StateOfTheDApps,Concept,"Apr 3rd, 2018",MIT
CMT Concept,High risk,0,Ethereum,0,0,null,Live,"Oct 20th, 2018",Unknown license
SmartHash,High risk,0,Ethereum,0,0,null,Live,"Oct 11th, 2018",Unknown license
one-eight,High risk,0,Ethereum,0,0,null,Live,"Nov 11th, 2018",GPL3.0
ESports Bets,Gambling,0,Ethereum,0,0,https://github.com/manuelsc/eSportsETH?utm_source=StateOfTheDApps,Live,"Apr 3rd, 2016",Unknown license
p3dank,High risk,0,Ethereum,0,0,null,Live,"Apr 1st, 2019",Unknown license
The Contractum Project,High risk,0,Ethereum,0,0,null,Live,"Nov 5th, 2018",Unknown license
255ETH Club,High risk,0,Ethereum,0,0,null,Live,"Oct 10th, 2018",MIT
100th Monkey,High risk,0,Ethereum,0,0,https://github.com/100th-Monkey?utm_source=StateOfTheDApps,Live,"Nov 9th, 2018",Open Source
CryptoLotto,Gambling,0,Ethereum,0,0,null,Live,"Jan 19th, 2018",MIT
Interdimensional Jukebox,Media,0,Ethereum,0,0,https://github.com/Double-Dragon/interdimensional-jukebox?utm_source=StateOfTheDApps,Beta,"Sep 25th, 2016",MIT
seashells,High risk,0,Ethereum,0,0,null,Live,"Dec 10th, 2018",Unknown license
MondoNet,High risk,0,Ethereum,0,0,null,Live,"Mar 27th, 2019",Unknown license
Fifty Flip,High risk,0,Ethereum,0,0,null,Live,"Sep 26th, 2018",Unknown license
FourPercentDaily,High risk,0,Ethereum,0,0,null,Live,"Aug 29th, 2018",MIT
ETHER GARDEN 2,High risk,0,Ethereum,0,0,null,Live,"Nov 27th, 2018",GPL
EtherStake,High risk,0,Ethereum,0,0,null,Live,"Mar 12th, 2019",Copyright
Useless light bulb party,High risk,0,Ethereum,0,0,null,Live,"Aug 16th, 2018",MIT
TrumpScam.Me,High risk,0,EOS,0,0,https://github.com/trumpscam/trumpscam.me?utm_source=StateOfTheDApps,Live,"Aug 21st, 2018",MIT
Exorbux King Jackpot,High risk,0,Ethereum,0,0,null,Live,"Sep 23rd, 2018",GPL
NoBull,High risk,0,Ethereum,0,0,null,Live,"Aug 29th, 2018",GPL
Cillionaire,Gambling,0,Ethereum,0,0,https://github.com/cillionaire/cillionaire2?utm_source=StateOfTheDApps,Live,"Aug 14th, 2017",Unknown license
Metadollar Fund,High risk,0,Ethereum,0,0,null,Live,"Nov 9th, 2018",Unknown license
Proof of No Dump,High risk,0,Ethereum,0,0,null,Live,"Oct 12th, 2018",GPL
Browser-Solidity,Development,0,Ethereum,3,0,https://github.com/ethereum/browser-solidity?utm_source=StateOfTheDApps,Live,"Nov 20th, 2015",MIT
Samurai Quest,High risk,0,Ethereum,0,0,null,Live,"Oct 18th, 2018",Unknown license
0xMultiply,High risk,0,Ethereum,0,0,null,Live,"Feb 12th, 2019",Unknown license
12HourToken,High risk,0,Ethereum,0,2,null,Live,"Oct 11th, 2018",Unknown license
iudex,Governance,0,Ethereum,0,0,https://github.com/iudex/iudex?utm_source=StateOfTheDApps,Prototype,"Dec 10th, 2015",MIT
Etherlottery,Gambling,0,Ethereum,0,0,null,Live,"Nov 12th, 2017",MIT
Lotto,Gambling,0,Ethereum,0,0,https://github.com/DeviateFish/Lotto?utm_source=StateOfTheDApps,Prototype,"Mar 7th, 2017",ISC
EasyLevel,High risk,0,Ethereum,0,0,null,Live,"Nov 13th, 2018",Open GPL
FOMOFive v2,High risk,0,Ethereum,0,0,null,Live,"Jul 23rd, 2018",MIT
zarixcoin,High risk,0,Ethereum,0,0,null,Live,"Nov 12th, 2018",GPL
3DayProfits,High risk,0,Ethereum,0,0,null,Live,"Sep 21st, 2018",MIT
Easy Invest Forever,High risk,0,Ethereum,0,0,null,Live,"Oct 15th, 2018",Unknown license
ETHDFS,Gambling,0,Ethereum,0,0,null,WIP,"Feb 18th, 2018",Unknown license
Smart-Exchange,Exchanges,0,Ethereum,0,0,https://github.com/ethchange/smart-exchange?utm_source=StateOfTheDApps,Prototype,"Aug 15th, 2015",MIT
Pick 3,Gambling,0,Ethereum,0,0,null,Live,"Apr 4th, 2017",MIT
5inv,High risk,0,Ethereum,0,0,null,Live,"Oct 28th, 2018",Unknown licence
KittyJackpot,High risk,0,Ethereum,0,0,null,Live,"Jul 25th, 2018",Unknown license
ChainClouding,High risk,0,Ethereum,0,0,null,Live,"Aug 6th, 2018",MIT
Free Investment,High risk,0,Ethereum,0,0,null,Live,"Nov 13th, 2018",Unknown license
GainCrypto,High risk,0,Ethereum,0,0,null,Live,"Oct 27th, 2018",GPL
